Time,Occupancy
859331.4164516138,2
859440.1199986069,2
859548.8235456,2
859657.5270925933,2
859766.2306395863,2
859874.9341865794,2
859983.6377335726,2
860092.3412805658,2
860201.044827559,2
860309.7483745522,2
860418.4519215453,2
860527.1554685385,2
860635.8590155316,2
860744.5625625248,2
860853.2661095179,2
860961.9696565111,2
861070.6732035043,2
861179.3767504974,2
861288.0802974906,2
861396.7838444838,2
861505.4873914769,2
861614.1909384701,2
861722.8944854633,2
861831.5980324564,2
861940.3015794496,2
862049.0051264428,2
862157.7086734358,2
862266.412220429,2
862375.1157674221,2
862483.8193144153,2
862592.5228614085,2
862701.2264084017,2
862809.9299553948,2
862918.6335023879,2
863027.3370493811,2
863136.0405963743,2
863244.7441433675,2
863353.4476903606,2
863462.1512373537,2
863570.8547843469,2
863679.5583313401,2
863788.2618783333,2
863896.9654253264,2
864005.6689723196,2
864114.3725193127,2
864223.0760663059,2
864331.7796132991,2
864440.4831602923,2
864549.1867072853,2
864657.8902542784,2
864766.5938012716,2
864875.2973482648,3
864984.000895258,2
865092.704442251,2
865201.4079892442,2
865310.1115362374,2
865418.8150832306,2
865527.5186302238,2
865636.2221772169,2
865744.9257242101,2
865853.6292712032,2
865962.3328181964,3
866071.0363651895,3
866179.7399121827,3
866288.4434591759,2
866397.147006169,3
866505.8505531622,3
866614.5541001554,3
866723.2576471486,3
866831.9611941417,2
866940.6647411347,2
867049.3682881279,3
867158.0718351211,2
867266.7753821143,2
867375.4789291074,3
867484.1824761006,3
867592.8860230937,2
867701.5895700869,2
867810.2931170801,2
867918.9966640733,2
868027.7002110664,2
868136.4037580595,2
868245.1073050527,2
868353.8108520459,2
868462.5143990391,2
868571.2179460322,2
868679.9214930253,2
868788.6250400185,2
868897.3285870117,2
869006.0321340049,2
869114.735680998,2
869223.4392279912,2
869332.1427749842,2
869440.8463219774,2
869549.5498689706,2
869658.2534159638,2
869766.9569629569,2
869875.6605099501,2
869984.3640569432,2
870093.0676039364,2
870201.7711509296,3
870310.4746979227,3
870419.1782449158,2
870527.8817919091,2
870636.5853389022,2
870745.2888858954,2
870853.9924328885,2
870962.6959798817,2
871071.3995268748,2
871180.103073868,2
871288.8066208612,2
871397.5101678544,2
871506.2137148476,2
871614.9172618405,2
871723.6208088337,2
871832.324355827,2
871941.0279028201,2
872049.7314498132,3
872158.4349968063,2
872267.1385437995,2
872375.8420907927,2
872484.5456377859,2
872593.249184779,2
872701.9527317721,2
872810.6562787653,2
872919.3598257585,2
873028.0633727517,2
873136.7669197449,2
873245.470466738,2
873354.1740137311,2
873462.8775607243,2
873571.5811077175,2
873680.2846547106,3
873788.9882017038,2
873897.691748697,2
874006.39529569,2
874115.0988426832,2
874223.8023896764,2
874332.5059366697,2
874441.2094836626,2
874549.9130306558,2
874658.616577649,2
874767.3201246422,2
874876.0236716354,2
874984.7272186285,2
875093.4307656216,2
875202.1343126148,2
875310.837859608,2
875419.5414066011,2
875528.2449535943,2
875636.9485005875,2
875745.6520475806,2
875854.3555945738,2
875963.059141567,2
876071.7626885602,2
876180.4662355534,2
876289.1697825463,2
876397.8733295396,2
876506.5768765328,2
876615.280423526,2
876723.983970519,2
876832.6875175121,2
876941.3910645053,2
877050.0946114985,2
877158.7981584917,2
877267.5017054848,2
877376.205252478,2
877484.9087994711,2
877593.6123464643,2
877702.3158934575,2
877811.0194404507,2
877919.7229874438,2
878028.4265344369,2
878137.1300814301,2
878245.8336284233,2
878354.5371754165,2
878463.2407224096,2
878571.9442694027,2
878680.6478163959,2
878789.351363389,2
878898.0549103823,2
879006.7584573753,2
879115.4620043685,2
879224.1655513616,2
879332.8690983548,2
879441.572645348,2
879550.2761923412,2
879658.9797393342,2
879767.6832863275,2
879876.3868333206,2
879985.0903803138,2
880093.793927307,2
880202.4974743001,2
880311.2010212932,2
880419.9045682864,2
880528.6081152796,2
880637.3116622727,2
880746.0152092659,2
880854.7187562591,2
880963.4223032522,2
881072.1258502454,2
881180.8293972386,2
881289.5329442318,2
881398.2364912248,2
881506.9400382179,2
881615.6435852111,2
881724.3471322043,2
881833.0506791975,2
881941.7542261905,2
882050.4577731837,2
882159.1613201769,2
882267.8648671701,2
882376.5684141633,2
882485.2719611564,2
882593.9755081496,2
882702.6790551427,2
882811.3826021359,2
882920.0861491291,3
883028.7896961223,3
883137.4932431154,2
883246.1967901085,2
883354.9003371017,2
883463.6038840949,2
883572.3074310881,1
883681.010978081,2
883789.7145250742,2
883898.4180720674,2
884007.1216190606,2
884115.8251660538,2
884224.5287130469,2
884333.2322600401,2
884441.9358070333,2
884550.6393540264,2
884659.3429010196,3
884768.0464480128,1
884876.7499950059,1
884985.453541999,1
885094.1570889922,1
885202.8606359854,1
885311.5641829786,1
885420.2677299718,1
885528.971276965,1
885637.674823958,1
885746.3783709512,1
885855.0819179444,1
885963.7854649376,1
886072.4890119308,1
886181.1925589237,1
886289.8961059169,1
886398.5996529101,1
886507.3031999033,1
886616.0067468964,1
886724.7102938896,1
886833.4138408828,1
886942.1173878759,1
887050.8209348691,1
887159.5244818622,1
887268.2280288554,1
887376.9315758485,1
887485.6351228417,1
887594.3386698349,1
887703.0422168281,1
887811.7457638212,1
887920.4493108143,1
888029.1528578075,1
888137.8564048007,1
888246.5599517938,1
888355.2634987871,1
888463.96704578,1
888572.6705927732,1
888681.3741397664,1
888790.0776867596,1
888898.7812337526,1
889007.4847807458,1
889116.188327739,2
889224.8918747322,1
889333.5954217254,1
889442.2989687186,1
889551.0025157117,1
889659.7060627048,1
889768.409609698,1
889877.1131566912,1
889985.8167036843,1
890094.5202506775,1
890203.2237976706,1
890311.9273446639,1
890420.630891657,1
890529.3344386502,1
890638.0379856433,1
890746.7415326365,1
890855.4450796295,1
890964.1486266227,1
891072.852173616,1
891181.5557206091,1
891290.2592676022,1
891398.9628145953,1
891507.6663615885,1
891616.3699085817,1
891725.0734555749,1
891833.777002568,1
891942.4805495611,1
892051.1840965543,1
892159.8876435475,1
892268.5911905407,1
892377.2947375338,1
892485.998284527,1
892594.7018315201,1
892703.4053785133,1
892812.1089255065,1
892920.8124724997,1
893029.5160194928,1
893138.2195664858,1
893246.923113479,1
893355.6266604722,1
893464.3302074654,1
893573.0337544585,1
893681.7373014517,1
893790.4408484449,1
893899.144395438,1
894007.8479424312,1
894116.5514894243,1
894225.2550364175,1
894333.9585834107,1
894442.6621304038,1
894551.365677397,1
894660.0692243902,1
894768.7727713833,1
894877.4763183764,1
894986.1798653696,1
895094.8834123628,1
895203.5869593559,1
895312.2905063492,1
895420.9940533421,1
895529.6976003353,1
895638.4011473285,1
895747.1046943218,1
895855.808241315,1
895964.511788308,1
896073.2153353011,1
896181.9188822943,1
896290.6224292875,1
896399.3259762807,1
896508.0295232737,1
896616.7330702669,1
896725.4366172601,1
896834.1401642533,1
896942.8437112465,1
897051.5472582396,1
897160.2508052328,1
897268.9543522259,1
897377.6578992191,1
897486.3614462122,1
897595.0649932054,1
897703.7685401986,1
897812.4720871917,1
897921.1756341849,1
898029.879181178,1
898138.5827281713,1
898247.2862751642,1
898355.9898221574,1
898464.6933691506,1
898573.3969161438,1
898682.100463137,1
898790.8040101301,1
898899.5075571233,1
899008.2111041165,1
899116.9146511096,1
899225.6181981027,1
899334.3217450959,1
899443.0252920891,1
899551.7288390822,2
899660.4323860754,2
899769.1359330686,2
899877.8394800618,2
899986.543027055,2
900095.246574048,2
900203.9501210412,2
900312.6536680344,2
900421.3572150276,2
900530.0607620206,2
900638.7643090138,2
900747.4678560069,2
900856.1714030001,2
900964.8749499933,2
901073.5784969865,2
901182.2820439796,2
901290.9855909727,2
901399.6891379659,2
901508.3926849591,2
901617.0962319523,2
901725.7997789454,2
901834.5033259385,2
901943.2068729317,2
902051.9104199249,2
902160.6139669181,2
902269.3175139113,2
902378.0210609045,2
902486.7246078975,2
902595.4281548907,2
902704.1317018839,2
902812.8352488771,2
902921.5387958701,2
903030.2423428632,2
903138.9458898564,2
903247.6494368496,2
903356.3529838428,2
903465.0565308358,2
903573.760077829,2
903682.4636248222,2
903791.1671718154,2
903899.8707188086,2
904008.5742658017,2
904117.2778127949,2
904225.981359788,2
904334.6849067812,1
904443.3884537743,1
904552.0920007675,1
904660.7955477607,1
904769.4990947538,1
904878.202641747,1
904986.9061887402,1
905095.6097357334,1
905204.3132827264,2
905313.0168297195,2
905421.7203767127,2
905530.4239237059,2
905639.1274706991,2
905747.8310176921,2
905856.5345646855,2
905965.2381116785,2
906073.9416586717,2
906182.6452056649,2
906291.3487526581,2
906400.0522996512,2
906508.7558466443,2
906617.4593936375,2
906726.1629406307,2
906834.8664876239,2
906943.570034617,3
907052.2735816101,3
907160.9771286033,3
907269.6806755965,3
907378.3842225897,3
907487.0877695829,3
907595.791316576,3
907704.494863569,3
907813.1984105622,3
907921.9019575554,3
908030.6055045486,3
908139.3090515417,3
908248.0125985349,3
908356.716145528,3
908465.4196925212,3
908574.1232395143,3
908682.8267865075,3
908791.5303335007,3
908900.2338804938,3
909008.937427487,3
909117.6409744802,3
909226.3445214734,3
909335.0480684666,3
909443.7516154596,3
909552.4551624528,3
909661.158709446,3
909769.8622564392,2
909878.5658034324,3
909987.2693504253,3
910095.9728974185,3
910204.6764444117,3
910313.379991405,3
910422.083538398,3
910530.7870853912,3
910639.4906323844,3
910748.1941793775,3
910856.8977263707,3
910965.6012733639,3
911074.304820357,3
911183.0083673502,3
911291.7119143433,3
911400.4154613365,2
911509.1190083297,2
911617.8225553228,2
911726.5261023159,2
911835.2296493091,2
911943.9331963023,2
912052.6367432954,2
912161.3402902886,2
912270.0438372818,2
912378.7473842748,2
912487.450931268,2
912596.1544782612,1
912704.8580252544,2
912813.5615722474,3
912922.2651192406,1
913030.9686662338,2
913139.672213227,1
913248.3757602202,1
913357.0793072133,1
913465.7828542064,1
913574.4864011996,1
913683.1899481928,1
913791.8934951859,1
913900.5970421791,1
914009.3005891723,2
914118.0041361655,2
914226.7076831586,2
914335.4112301518,3
914444.114777145,3
914552.8183241381,2
914661.5218711311,2
914770.2254181243,2
914878.9289651175,3
914987.6325121108,2
915096.3360591038,2
915205.0396060969,2
915313.7431530901,2
915422.4467000833,2
915531.1502470765,2
915639.8537940696,2
915748.5573410628,2
915857.2608880559,2
915965.9644350491,2
916074.6679820423,2
916183.3715290355,2
916292.0750760286,2
916400.7786230217,2
916509.4821700149,2
916618.1857170081,2
916726.8892640013,2
916835.5928109942,2
916944.2963579874,2
917052.9999049807,2
917161.7034519739,2
917270.406998967,2
917379.1105459601,2
917487.8140929533,2
917596.5176399465,2
917705.2211869396,2
917813.9247339328,2
917922.628280926,2
918031.3318279191,2
918140.0353749123,2
918248.7389219054,2
918357.4424688986,2
918466.1460158918,2
918574.8495628849,2
918683.5531098781,2
918792.2566568712,2
918900.9602038644,2
919009.6637508575,2
919118.3672978507,2
919227.070844844,2
919335.774391837,2
919444.4779388302,2
919553.1814858234,2
919661.8850328166,2
919770.5885798096,2
919879.2921268027,2
919987.9956737959,2
920096.6992207891,2
920205.4027677823,2
920314.1063147753,2
920422.8098617685,2
920531.5134087617,2
920640.2169557549,2
920748.9205027481,2
920857.6240497413,2
920966.3275967344,2
921075.0311437275,2
921183.7346907207,2
921292.4382377139,2
921401.1417847071,2
921509.8453317002,2
921618.5488786933,2
921727.2524256865,2
921835.9559726797,2
921944.6595196729,2
922053.3630666658,2
922162.066613659,2
922270.7701606522,2
922379.4737076454,2
922488.1772546386,2
922596.8808016318,2
922705.5843486249,2
922814.287895618,2
922922.9914426112,2
923031.6949896044,2
923140.3985365976,2
923249.1020835907,2
923357.8056305838,2
923466.509177577,2
923575.2127245702,2
923683.9162715634,2
923792.6198185566,2
923901.3233655497,2
924010.0269125428,2
924118.730459536,2
924227.4340065292,2
924336.1375535224,2
924444.8411005154,2
924553.5446475085,2
924662.2481945017,2
924770.9517414949,2
924879.6552884881,2
924988.3588354812,2
925097.0623824744,2
925205.7659294676,2
925314.4694764607,2
925423.1730234539,2
925531.876570447,2
925640.5801174402,2
925749.2836644333,2
925857.9872114265,2
925966.6907584197,2
926075.3943054129,2
926184.0978524061,2
926292.8013993991,2
926401.5049463923,2
926510.2084933855,2
926618.9120403787,2
926727.6155873719,2
926836.3191343648,2
926945.022681358,2
927053.7262283512,2
927162.4297753444,2
927271.1333223374,2
927379.8368693306,2
927488.5404163238,2
927597.243963317,2
927705.9475103102,2
927814.6510573034,2
927923.3546042965,2
928032.0581512896,2
928140.7616982828,2
928249.465245276,2
928358.1687922691,2
928466.8723392623,2
928575.5758862554,2
928684.2794332486,2
928792.9829802418,2
928901.686527235,2
929010.390074228,2
929119.0936212213,2
929227.7971682143,2
929336.5007152075,2
929445.2042622007,2
929553.907809194,2
929662.6113561871,2
929771.3149031801,2
929880.0184501733,2
929988.7219971665,2
930097.4255441597,2
930206.1290911528,2
930314.832638146,2
930423.5361851391,2
930532.2397321323,2
930640.9432791255,2
930749.6468261187,2
930858.3503731118,2
930967.0539201049,2
931075.7574670981,2
931184.4610140913,2
931293.1645610845,2
931401.8681080776,2
931510.5716550706,2
931619.2752020638,2
931727.978749057,2
931836.6822960502,2
931945.3858430433,2
932054.0893900365,2
932162.7929370296,2
932271.4964840228,2
932380.2000310159,2
932488.9035780091,2
932597.6071250023,2
932706.3106719955,2
932815.0142189886,2
932923.7177659818,2
933032.421312975,2
933141.1248599681,2
933249.8284069612,2
933358.5319539544,2
933467.2355009476,2
933575.9390479408,2
933684.642594934,2
933793.3461419272,2
933902.0496889201,2
934010.7532359133,2
934119.4567829065,2
934228.1603298998,2
934336.8638768928,2
934445.5674238859,2
934554.2709708791,2
934662.9745178723,2
934771.6780648655,2
934880.3816118586,2
934989.0851588518,2
935097.788705845,2
935206.4922528381,2
935315.1957998313,2
935423.8993468244,2
935532.6028938176,2
935641.3064408107,2
935750.0099878039,2
935858.713534797,2
935967.4170817902,2
936076.1206287834,2
936184.8241757764,2
936293.5277227696,2
936402.2312697629,2
936510.934816756,2
936619.638363749,2
936728.3419107422,2
936837.0454577354,2
936945.7490047286,2
937054.4525517218,2
937163.1560987149,2
937271.859645708,2
937380.5631927012,2
937489.2667396944,2
937597.9702866875,2
937706.6738336807,2
937815.3773806739,2
937924.080927667,2
938032.7844746602,2
938141.4880216534,2
938250.1915686466,2
938358.8951156397,2
938467.5986626328,2
938576.302209626,2
938685.0057566192,2
938793.7093036124,2
938902.4128506054,2
939011.1163975986,2
939119.8199445917,2
939228.5234915849,2
939337.2270385781,2
939445.9305855713,2
939554.6341325644,2
939663.3376795575,2
939772.0412265507,2
939880.7447735439,2
939989.4483205371,2
940098.1518675302,2
940206.8554145233,2
940315.5589615165,2
940424.2625085097,2
940532.9660555029,2
940641.6696024961,2
940750.3731494893,2
940859.0766964823,2
940967.7802434755,2
941076.4837904687,2
941185.1873374619,2
941293.890884455,2
941402.594431448,2
941511.2979784412,2
941620.0015254344,2
941728.7050724276,2
941837.4086194207,2
941946.1121664139,2
942054.8157134071,2
942163.5192604002,2
942272.2228073934,2
942380.9263543866,2
942489.6299013797,2
942598.3334483728,2
942707.036995366,2
942815.7405423592,2
942924.4440893523,2
943033.1476363455,2
943141.8511833386,2
943250.5547303318,2
943359.258277325,2
943467.9618243182,2
943576.6653713112,2
943685.3689183044,2
943794.0724652975,2
943902.7760122907,2
944011.4795592839,2
944120.1831062771,2
944228.8866532701,2
944337.5902002633,2
944446.2937472565,2
944554.9972942497,2
944663.7008412429,2
944772.404388236,2
944881.1079352291,2
944989.8114822223,2
945098.5150292155,2
945207.2185762087,2
945315.9221232018,2
945424.625670195,2
945533.3292171881,2
945642.0327641813,2
945750.7363111745,2
945859.4398581677,2
945968.1434051606,2
946076.8469521538,2
946185.550499147,2
946294.2540461402,2
946402.9575931334,2
946511.6611401265,2
946620.3646871196,2
946729.0682341128,2
946837.771781106,2
946946.4753280992,2
947055.1788750923,2
947163.8824220855,2
947272.5859690786,2
947381.2895160718,2
947489.993063065,2
947598.6966100582,2
947707.4001570513,2
947816.1037040444,2
947924.8072510376,2
948033.5107980308,2
948142.214345024,2
948250.9178920172,2
948359.6214390101,2
948468.3249860033,2
948577.0285329965,2
948685.7320799897,2
948794.4356269828,2
948903.139173976,2
949011.8427209692,2
949120.5462679623,2
949229.2498149555,2
949337.9533619487,2
949446.6569089418,2
949555.3604559349,2
949664.0640029281,2
949772.7675499213,2
949881.4710969145,2
949990.1746439076,2
950098.8781909007,2
950207.5817378939,2
950316.2852848871,2
950424.9888318803,1
950533.6923788735,1
950642.3959258667,2
950751.0994728596,2
950859.8030198528,2
950968.506566846,2
951077.2101138392,2
951185.9136608322,2
951294.6172078254,2
951403.3207548186,2
951512.0243018118,2
951620.727848805,2
951729.431395798,2
951838.1349427913,2
951946.8384897845,2
952055.5420367776,2
952164.2455837708,2
952272.9491307639,2
952381.6526777571,2
952490.3562247503,2
952599.0597717434,2
952707.7633187366,2
952816.4668657298,2
952925.1704127229,2
953033.873959716,2
953142.5775067091,2
953251.2810537023,2
953359.9846006955,2
953468.6881476886,2
953577.3916946818,2
953686.095241675,2
953794.7987886681,2
953903.5023356613,2
954012.2058826545,1
954120.9094296476,1
954229.6129766407,1
954338.3165236339,1
954447.0200706271,2
954555.7236176203,1
954664.4271646134,2
954773.1307116065,2
954881.8342585997,2
954990.5378055929,2
955099.241352586,2
955207.9448995792,2
955316.6484465724,2
955425.3519935654,2
955534.0555405586,2
955642.7590875519,2
955751.462634545,2
955860.1661815381,2
955968.8697285312,2
956077.5732755244,2
956186.2768225176,2
956294.9803695108,2
956403.6839165038,2
956512.387463497,2
956621.0910104902,2
956729.7945574834,2
956838.4981044765,2
956947.2016514698,2
957055.905198463,2
957164.608745456,2
957273.3122924492,2
957382.0158394424,2
957490.7193864356,2
957599.4229334288,2
957708.1264804217,2
957816.830027415,2
957925.5335744082,2
958034.2371214014,2
958142.9406683946,4
958251.6442153875,2
958360.3477623807,3
958469.0513093739,2
958577.7548563671,2
958686.4584033602,2
958795.1619503534,2
958903.8654973466,2
959012.5690443397,2
959121.2725913329,2
959229.9761383261,2
959338.6796853192,2
959447.3832323123,2
959556.0867793055,2
959664.7903262987,2
959773.4938732919,2
959882.1974202851,2
959990.900967278,2
960099.6045142713,2
960208.3080612645,2
960317.0116082577,2
960425.7151552507,2
960534.418702244,2
960643.122249237,2
960751.8257962302,2
960860.5293432234,2
960969.2328902166,2
961077.9364372097,1
961186.6399842028,1
961295.343531196,1
961404.0470781892,1
961512.7506251824,1
961621.4541721755,1
961730.1577191687,2
961838.8612661618,2
961947.564813155,2
962056.2683601481,2
962164.9719071413,2
962273.6754541345,2
962382.3790011276,2
962491.0825481208,2
962599.7860951138,2
962708.489642107,2
962817.1931891002,2
962925.8967360933,2
963034.6002830865,2
963143.3038300797,2
963252.0073770729,2
963360.7109240659,2
963469.4144710591,2
963578.1180180523,2
963686.8215650455,2
963795.5251120387,2
963904.2286590319,2
964012.9322060251,2
964121.6357530183,2
964230.3393000113,2
964339.0428470045,2
964447.7463939977,2
964556.4499409909,2
964665.1534879839,2
964773.8570349771,2
964882.5605819703,2
964991.2641289635,2
965099.9676759567,2
965208.6712229499,2
965317.3747699428,2
965426.078316936,2
965534.7818639292,2
965643.4854109224,2
965752.1889579155,2
965860.8925049087,2
965969.5960519018,2
966078.299598895,2
966187.0031458882,2
966295.7066928813,2
966404.4102398745,2
966513.1137868676,2
966621.8173338608,2
966730.520880854,2
966839.2244278471,2
966947.9279748403,2
967056.6315218334,2
967165.3350688266,1
967274.0386158198,2
967382.742162813,1
967491.445709806,2
967600.1492567991,1
967708.8528037923,1
967817.5563507855,1
967926.2598977787,1
968034.9634447718,1
968143.666991765,1
968252.3705387582,1
968361.0740857513,1
968469.7776327445,1
968578.4811797376,1
968687.1847267308,1
968795.8882737239,1
968904.5918207171,2
969013.2953677103,2
969121.9989147034,1
969230.7024616966,1
969339.4060086897,2
969448.1095556829,1
969556.8131026761,1
969665.5166496692,2
969774.2201966624,1
969882.9237436554,1
969991.6272906486,1
970100.3308376418,1
970209.034384635,1
970317.737931628,1
970426.4414786212,2
970535.1450256144,1
970643.8485726076,1
970752.5521196008,1
970861.255666594,1
970969.959213587,1
971078.6627605802,1
971187.3663075734,1
971296.0698545666,1
971404.7734015598,2
971513.476948553,1
971622.180495546,2
971730.8840425392,1
971839.5875895324,1
971948.2911365256,1
972056.9946835188,1
972165.698230512,1
972274.401777505,1
972383.1053244983,1
972491.8088714913,1
972600.5124184845,1
972709.2159654776,2
972817.9195124708,2
972926.6230594639,1
973035.3266064571,1
973144.0301534503,1
973252.7337004434,1
973361.4372474366,1
973470.1407944298,1
973578.8443414229,1
973687.5478884161,1
973796.2514354092,1
973904.9549824024,1
974013.6585293955,1
974122.3620763887,1
974231.0656233819,1
974339.7691703751,1
974448.4727173683,1
974557.1762643612,1
974665.8798113544,1
974774.5833583476,1
974883.2869053409,1
974991.9904523339,1
975100.693999327,1
975209.3975463202,1
975318.1010933134,1
975426.8046403066,1
975535.5081872998,1
975644.2117342929,1
975752.915281286,1
975861.6188282792,1
975970.3223752724,1
976079.0259222656,1
976187.7294692587,1
976296.4330162519,1
976405.136563245,1
976513.8401102382,1
976622.5436572313,1
976731.2472042245,1
976839.9507512177,1
976948.6542982107,1
977057.357845204,1
977166.061392197,1
977274.7649391902,1
977383.4684861833,1
977492.1720331765,1
977600.8755801697,1
977709.5791271629,1
977818.2826741561,1
977926.9862211491,1
978035.6897681423,1
978144.3933151355,1
978253.0968621287,1
978361.8004091219,1
978470.5039561151,1
978579.2075031083,1
978687.9110501013,1
978796.6145970945,1
978905.3181440877,1
979014.0216910809,1
979122.7252380741,1
979231.428785067,1
979340.1323320603,1
979448.8358790535,1
979557.5394260467,1
979666.2429730399,1
979774.946520033,1
979883.6500670261,1
979992.3536140192,1
980101.0571610124,1
980209.7607080055,1
980318.4642549987,1
980427.1678019919,1
980535.871348985,1
980644.5748959782,1
980753.2784429714,1
980861.9819899645,2
980970.6855369576,2
981079.3890839508,2
981188.092630944,3
981296.7961779371,2
981405.4997249303,2
981514.2032719234,2
981622.9068189166,2
981731.6103659098,2
981840.313912903,2
981949.0174598962,2
982057.7210068892,2
982166.4245538823,2
982275.1281008755,2
982383.8316478687,2
982492.5351948619,2
982601.238741855,2
982709.9422888482,2
982818.6458358413,2
982927.3493828345,2
983036.0529298276,2
983144.7564768208,2
983253.4600238139,2
983362.1635708071,2
983470.8671178003,2
983579.5706647934,2
983688.2742117866,2
983796.9777587798,2
983905.6813057729,2
984014.3848527661,2
984123.0883997591,2
984231.7919467523,2
984340.4954937455,2
984449.1990407386,2
984557.9025877318,2
984666.606134725,2
984775.3096817182,2
984884.0132287112,2
984992.7167757044,2
985101.4203226976,2
985210.1238696908,2
985318.827416684,2
985427.530963677,2
985536.2345106702,2
985644.9380576634,2
985753.6416046566,2
985862.3451516498,2
985971.048698643,2
986079.7522456362,2
986188.4557926292,2
986297.1593396224,3
986405.8628866156,3
986514.5664336088,3
986623.269980602,3
986731.9735275952,3
986840.6770745883,3
986949.3806215813,3
987058.0841685745,3
987166.7877155677,3
987275.4912625608,3
987384.194809554,3
987492.8983565471,3
987601.6019035403,3
987710.3054505335,3
987819.0089975266,3
987927.7125445198,3
988036.416091513,3
988145.1196385061,3
988253.8231854993,3
988362.5267324924,4
988471.2302794856,5
988579.9338264787,4
988688.6373734719,4
988797.3409204651,5
988906.0444674583,3
989014.7480144514,3
989123.4515614444,3
989232.1551084376,3
989340.8586554308,3
989449.562202424,3
989558.265749417,3
989666.9692964102,3
989775.6728434034,3
989884.3763903966,3
989993.0799373898,3
990101.7834843829,3
990210.4870313761,3
990319.1905783692,3
990427.8941253624,3
990536.5976723556,3
990645.3012193487,3
990754.0047663419,3
990862.708313335,3
990971.4118603282,3
991080.1154073214,3
991188.8189543145,3
991297.5225013075,3
991406.2260483007,3
991514.929595294,3
991623.6331422871,3
991732.3366892803,3
991841.0402362735,3
991949.7437832665,3
992058.4473302597,3
992167.1508772529,3
992275.8544242461,3
992384.5579712393,3
992493.2615182323,3
992601.9650652255,4
992710.6686122187,3
992819.3721592119,3
992928.0757062051,3
993036.7792531983,3
993145.4828001913,3
993254.1863471845,3
993362.8898941777,3
993471.5934411709,3
993580.296988164,3
993689.0005351572,3
993797.7040821502,3
993906.4076291434,3
994015.1111761366,3
994123.8147231298,3
994232.5182701229,3
994341.2218171161,3
994449.9253641092,3
994558.6289111024,3
994667.3324580956,3
994776.0360050887,3
994884.7395520819,3
994993.4430990751,3
995102.1466460682,3
995210.8501930614,3
995319.5537400545,3
995428.2572870477,3
995536.9608340408,3
995645.664381034,4
995754.3679280271,4
995863.0714750203,4
995971.7750220135,4
996080.4785690065,4
996189.1821159997,4
996297.885662993,4
996406.5892099862,4
996515.2927569792,4
996623.9963039723,4
996732.6998509655,4
996841.4033979587,4
996950.1069449519,4
997058.810491945,4
997167.5140389382,4
997276.2175859313,4
997384.9211329245,4
997493.6246799177,4
997602.3282269108,4
997711.031773904,3
997819.7353208971,3
997928.4388678903,3
998037.1424148835,3
998145.8459618767,4
998254.5495088699,4
998363.2530558631,4
998471.956602856,4
998580.6601498493,4
998689.3636968425,4
998798.0672438357,4
998906.7707908289,4
999015.4743378218,4
999124.177884815,4
999232.8814318082,5
999341.5849788014,3
999450.2885257944,3
999558.9920727876,3
999667.6956197808,3
999776.399166774,3
999885.1027137672,3
999993.8062607603,3
1000102.5098077535,5
1000211.2133547466,4
1000319.9169017398,4
1000428.620448733,4
1000537.3239957262,4
1000646.0275427194,4
1000754.7310897124,4
1000863.4346367056,4
1000972.1381836988,4
1001080.841730692,4
1001189.5452776852,4
1001298.2488246782,4
1001406.9523716713,4
1001515.6559186645,4
1001624.3594656577,4
1001733.0630126508,4
1001841.766559644,4
1001950.4701066371,4
1002059.1736536303,4
1002167.8772006235,4
1002276.5807476167,4
1002385.2842946098,4
1002493.9878416029,4
1002602.6913885961,3
1002711.3949355893,3
1002820.0984825825,3
1002928.8020295756,3
1003037.5055765687,3
1003146.2091235619,3
1003254.9126705551,3
1003363.6162175483,4
1003472.3197645413,4
1003581.0233115345,3
1003689.7268585276,3
1003798.4304055208,3
1003907.133952514,3
1004015.8374995072,3
1004124.5410465002,3
1004233.2445934934,4
1004341.9481404866,4
1004450.6516874798,4
1004559.355234473,4
1004668.0587814661,4
1004776.7623284593,4
1004885.4658754524,4
1004994.1694224456,4
1005102.8729694388,4
1005211.576516432,4
1005320.2800634252,4
1005428.9836104182,3
1005537.6871574114,3
1005646.3907044046,3
1005755.0942513978,3
1005863.7977983907,3
1005972.5013453839,3
1006081.2048923771,3
1006189.9084393703,3
1006298.6119863635,3
1006407.3155333565,3
1006516.0190803497,3
1006624.7226273429,3
1006733.4261743361,3
1006842.1297213293,3
1006950.8332683224,3
1007059.5368153156,3
1007168.2403623088,3
1007276.9439093019,3
1007385.6474562951,3
1007494.3510032883,3
1007603.0545502814,3
1007711.7580972745,3
1007820.4616442677,3
1007929.1651912609,3
1008037.8687382541,3
1008146.5722852472,3
1008255.2758322402,3
1008363.9793792334,3
1008472.6829262266,3
1008581.3864732198,2
1008690.0900202129,3
1008798.7935672061,2
1008907.4971141993,3
1009016.2006611924,2
1009124.9042081856,3
1009233.6077551788,3
1009342.3113021719,3
1009451.0148491651,2
1009559.7183961583,2
1009668.4219431514,2
1009777.1254901445,2
1009885.8290371377,3
1009994.5325841309,3
1010103.236131124,3
1010211.9396781172,3
1010320.6432251103,3
1010429.3467721035,3
1010538.0503190967,3
1010646.7538660897,3
1010755.457413083,3
1010864.1609600761,3
1010972.8645070693,3
1011081.5680540624,3
1011190.2716010555,3
1011298.9751480487,2
1011407.6786950419,2
1011516.3822420351,2
1011625.0857890282,2
1011733.7893360213,2
1011842.4928830145,2
