(3579.249428372602,8)
(3619.0188664656307,8)
(3658.7883045586595,8)
(3698.557742651689,8)
(3738.3271807447177,8)
(3778.0966188377465,8)
(3817.8660569307754,8)
(3857.635495023804,8)
(3897.404933116833,8)
(3937.174371209862,8)
(3976.943809302891,8)
(4016.71324739592,8)
(4056.482685488949,8)
(4096.252123581978,8)
(4136.0215616750065,8)
(4175.790999768035,9)
(4215.560437861064,9)
(4255.329875954093,8)
(4295.099314047122,8)
(4334.868752140152,8)
(4374.6381902331805,8)
(4414.407628326209,8)
(4454.177066419238,8)
(4493.946504512267,8)
(4533.715942605296,8)
(4573.485380698325,8)
(4613.2548187913535,8)
(4653.024256884382,8)
(4692.793694977411,8)
(4732.56313307044,8)
(4772.332571163469,8)
(4812.102009256498,8)
(4851.871447349527,8)
(4891.640885442556,8)
(4931.410323535585,8)
(4971.179761628614,8)
(5010.949199721643,8)
(5050.718637814672,8)
(5090.4880759077005,8)
(5130.257514000729,8)
(5170.026952093758,8)
(5209.796390186787,8)
(5249.565828279816,8)
(5289.335266372845,8)
(5329.1047044658735,8)
(5368.874142558903,8)
(5408.643580651932,9)
(5448.413018744961,8)
(5488.18245683799,8)
(5527.951894931019,8)
(5567.721333024047,8)
(5607.490771117076,8)
(5647.260209210105,8)
(5687.029647303134,8)
(5726.799085396163,8)
(5766.568523489192,8)
(5806.3379615822205,8)
(5846.107399675249,7)
(5885.876837768279,7)
(5925.646275861308,7)
(5965.415713954337,8)
(6005.185152047366,7)
(6044.954590140394,8)
(6084.724028233423,8)
(6124.493466326452,8)
(6164.262904419481,8)
(6204.03234251251,8)
(6243.801780605539,8)
(6283.5712186985675,10)
(6323.340656791596,8)
(6363.110094884625,8)
(6402.879532977655,8)
(6442.648971070684,8)
(6482.418409163713,8)
(6522.187847256741,8)
(6561.95728534977,9)
(6601.726723442799,8)
(6641.496161535828,8)
(6681.265599628857,8)
(6721.035037721886,8)
(6760.804475814914,9)
(6800.573913907943,8)
(6840.343352000972,8)
(6880.112790094002,9)
(6919.882228187031,8)
(6959.6516662800595,8)
(6999.421104373088,9)
(7039.190542466117,8)
(7078.959980559146,9)
(7118.729418652175,8)
(7158.498856745204,7)
(7198.268294838233,7)
(7238.037732931261,7)
(7277.80717102429,7)
(7317.576609117319,9)
(7357.346047210348,7)
(7397.115485303378,7)
(7436.8849233964065,7)
(7476.654361489435,7)
(7516.423799582464,7)
(7556.193237675493,7)
(7595.962675768522,7)
(7635.732113861551,7)
(7675.50155195458,10)
(7715.270990047608,10)
(7755.040428140637,6)
(7794.809866233666,6)
(7834.579304326695,8)
(7874.348742419724,8)
(7914.1181805127535,6)
(7953.887618605782,6)
(7993.657056698811,6)
(8033.42649479184,6)
(8073.195932884869,7)
(8112.965370977898,6)
(8152.7348090709265,6)
(8192.504247163955,6)
(8232.273685256985,7)
(8272.043123350013,6)
(8311.812561443043,8)
(8351.58199953607,7)
(8391.3514376291,7)
(8431.120875722128,8)
(8470.890313815158,7)
(8510.659751908186,7)
(8550.429190001216,7)
(8590.198628094244,6)
(8629.968066187274,9)
(8669.737504280303,6)
(8709.506942373331,6)
(8749.276380466361,7)
(8789.045818559389,8)
(8828.815256652419,10)
(8868.584694745447,9)
(8908.354132838476,9)
(8948.123570931504,9)
(8987.893009024534,11)
(9027.662447117562,10)
(9067.431885210592,11)
(9107.20132330362,8)
(9146.97076139665,8)
(9186.740199489679,8)
(9226.509637582707,9)
(9266.279075675737,9)
(9306.048513768765,8)
(9345.817951861794,8)
(9385.587389954822,6)
(9425.356828047852,5)
(9465.12626614088,5)
(9504.89570423391,5)
(9544.665142326938,6)
(9584.434580419967,6)
(9624.204018512995,5)
(9663.973456606025,6)
(9703.742894699055,5)
(9743.512332792083,5)
(9783.281770885113,6)
(9823.05120897814,6)
(9862.82064707117,9)
(9902.590085164198,8)
(9942.359523257228,7)
(9982.128961350256,6)
(10021.898399443286,7)
(10061.667837536314,7)
(10101.437275629343,8)
(10141.206713722371,7)
(10180.976151815401,7)
(10220.74558990843,7)
(10260.515028001459,10)
(10300.284466094488,7)
(10340.053904187516,8)
(10379.823342280546,11)
(10419.592780373574,8)
(10459.362218466604,8)
(10499.131656559632,7)
(10538.901094652661,8)
(10578.67053274569,7)
(10618.43997083872,8)
(10658.209408931747,8)
(10697.978847024777,7)
(10737.748285117807,7)
(10777.517723210834,9)
(10817.287161303864,7)
(10857.056599396892,6)
(10896.826037489922,8)
(10936.59547558295,7)
(10976.36491367598,9)
(11016.134351769007,7)
(11055.903789862037,9)
(11095.673227955065,7)
(11135.442666048095,8)
(11175.212104141123,6)
(11214.981542234153,5)
(11254.750980327182,5)
(11294.52041842021,5)
(11334.28985651324,5)
(11374.059294606268,6)
(11413.828732699298,7)
(11453.598170792326,7)
(11493.367608885355,6)
(11533.137046978383,6)
(11572.906485071413,6)
(11612.675923164441,7)
(11652.44536125747,6)
(11692.214799350499,6)
(11731.984237443528,6)
(11771.753675536558,7)
(11811.523113629586,7)
(11851.292551722616,8)
(11891.061989815644,6)
(11930.831427908674,7)
(11970.600866001701,5)
(12010.370304094731,7)
(12050.13974218776,4)
(12089.909180280789,5)
(12129.678618373817,6)
(12169.448056466847,7)
(12209.217494559874,7)
(12248.986932652904,8)
(12288.756370745934,5)
(12328.525808838962,5)
(12368.295246931992,5)
(12408.06468502502,5)
(12447.83412311805,5)
(12487.603561211077,8)
(12527.372999304107,6)
(12567.142437397135,6)
(12606.911875490165,6)
(12646.681313583193,6)
(12686.450751676222,6)
(12726.22018976925,7)
(12765.98962786228,6)
(12805.75906595531,7)
(12845.528504048338,9)
(12885.297942141367,9)
(12925.067380234395,6)
(12964.836818327425,6)
(13004.606256420453,5)
(13044.375694513483,6)
(13084.14513260651,5)
(13123.91457069954,6)
(13163.684008792568,6)
(13203.453446885598,6)
(13243.222884978628,6)
(13282.992323071656,6)
(13322.761761164686,6)
(13362.531199257714,6)
(13402.300637350743,6)
(13442.070075443771,6)
(13481.839513536801,6)
(13521.608951629829,6)
(13561.378389722859,6)
(13601.147827815887,6)
(13640.917265908916,6)
(13680.686704001944,6)
(13720.456142094974,6)
(13760.225580188004,6)
(13799.995018281032,6)
(13839.764456374061,6)
(13879.53389446709,6)
(13919.303332560119,6)
(13959.072770653147,6)
(13998.842208746177,6)
(14038.611646839205,8)
(14078.381084932234,6)
(14118.150523025262,6)
(14157.919961118292,6)
(14197.68939921132,6)
(14237.45883730435,6)
(14277.22827539738,6)
(14316.997713490407,6)
(14356.767151583437,6)
(14396.536589676465,6)
(14436.306027769495,6)
(14476.075465862523,6)
(14515.844903955553,6)
(14555.61434204858,6)
(14595.38378014161,6)
(14635.153218234638,6)
(14674.922656327668,6)
(14714.692094420696,6)
(14754.461532513726,6)
(14794.230970606755,6)
(14834.000408699783,6)
(14873.769846792813,6)
(14913.539284885841,6)
(14953.30872297887,6)
(14993.078161071899,6)
(15032.847599164928,6)
(15072.617037257956,6)
(15112.386475350986,6)
(15152.155913444014,6)
(15191.925351537044,6)
(15231.694789630072,6)
(15271.464227723101,6)
(15311.233665816131,6)
(15351.00310390916,6)
(15390.772542002189,6)
(15430.541980095217,6)
(15470.311418188247,6)
(15510.080856281274,6)
(15549.850294374304,6)
(15589.619732467332,6)
(15629.389170560362,6)
(15669.15860865339,6)
(15708.92804674642,6)
(15748.697484839447,6)
(15788.466922932477,6)
(15828.236361025507,6)
(15868.005799118535,6)
(15907.775237211565,7)
(15947.544675304593,10)
(15987.314113397622,10)
(16027.08355149065,10)
(16066.85298958368,10)
(16106.622427676708,8)
(16146.391865769738,7)
(16186.161303862766,7)
(16225.930741955795,6)
(16265.700180048823,6)
(16305.469618141853,6)
(16345.239056234883,9)
(16385.00849432791,7)
(16424.77793242094,6)
(16464.54737051397,6)
(16504.316808606996,6)
(16544.086246700026,6)
(16583.855684793056,6)
(16623.625122886086,6)
(16663.39456097911,6)
(16703.16399907214,6)
(16742.93343716517,6)
(16782.7028752582,6)
(16822.47231335123,6)
(16862.241751444257,6)
(16902.011189537287,6)
(16941.780627630316,6)
(16981.550065723346,6)
(17021.319503816372,6)
(17061.088941909402,6)
(17100.85838000243,6)
(17140.62781809546,6)
(17180.397256188488,6)
(17220.166694281517,6)
(17259.936132374547,6)
(17299.705570467577,6)
(17339.475008560607,7)
(17379.244446653633,7)
(17419.013884746662,7)
(17458.783322839692,7)
(17498.552760932722,7)
(17538.322199025748,7)
(17578.091637118778,7)
(17617.861075211807,7)
(17657.630513304837,7)
(17697.399951397863,7)
(17737.169389490893,7)
(17776.938827583923,7)
(17816.708265676953,7)
(17856.477703769982,7)
(17896.24714186301,7)
(17936.01657995604,7)
(17975.786018049068,7)
(18015.555456142098,7)
(18055.324894235124,7)
(18095.094332328154,7)
(18134.863770421183,7)
(18174.633208514213,7)
(18214.40264660724,7)
(18254.17208470027,7)
(18293.9415227933,7)
(18333.71096088633,7)
(18373.480398979358,7)
(18413.249837072384,7)
(18453.019275165414,7)
(18492.788713258444,7)
(18532.558151351473,7)
(18572.3275894445,7)
(18612.09702753753,7)
(18651.86646563056,7)
(18691.63590372359,7)
(18731.405341816615,7)
(18771.174779909645,7)
(18810.944218002674,7)
(18850.713656095704,7)
(18890.483094188734,7)
(18930.25253228176,7)
(18970.02197037479,7)
(19009.79140846782,7)
(19049.56084656085,7)
(19089.330284653875,7)
(19129.099722746905,7)
(19168.869160839935,7)
(19208.638598932965,6)
(19248.40803702599,7)
(19288.17747511902,7)
(19327.94691321205,7)
(19367.71635130508,6)
(19407.48578939811,7)
(19447.255227491136,6)
(19487.024665584166,7)
(19526.794103677195,7)
(19566.563541770225,6)
(19606.33297986325,6)
(19646.10241795628,6)
(19685.87185604931,6)
(19725.64129414234,6)
(19765.410732235367,6)
(19805.180170328396,7)
(19844.949608421426,7)
(19884.719046514456,6)
(19924.488484607486,6)
(19964.25792270051,6)
(20004.02736079354,7)
(20043.79679888657,7)
(20083.5662369796,7)
(20123.335675072627,7)
(20163.105113165657,7)
(20202.874551258687,7)
(20242.643989351716,7)
(20282.413427444742,7)
(20322.182865537772,7)
(20361.952303630802,7)
(20401.72174172383,7)
(20441.49117981686,7)
(20481.260617909888,7)
(20521.030056002917,7)
(20560.799494095947,7)
(20600.568932188977,7)
(20640.338370282003,7)
(20680.107808375033,7)
(20719.877246468062,7)
(20759.646684561092,7)
(20799.41612265412,7)
(20839.185560747148,7)
(20878.954998840178,7)
(20918.724436933207,6)
(20958.493875026237,7)
(20998.263313119263,7)
(21038.032751212293,7)
(21077.802189305323,7)
(21117.571627398353,7)
(21157.34106549138,6)
(21197.11050358441,6)
(21236.87994167744,7)
(21276.649379770468,6)
(21316.418817863494,7)
(21356.188255956524,7)
(21395.957694049554,6)
(21435.727132142583,6)
(21475.496570235613,6)
(21515.26600832864,6)
(21555.03544642167,6)
(21594.8048845147,6)
(21634.57432260773,6)
(21674.343760700755,7)
(21714.113198793784,6)
(21753.882636886814,6)
(21793.652074979844,6)
(21833.42151307287,7)
(21873.1909511659,7)
(21912.96038925893,7)
(21952.72982735196,7)
(21992.49926544499,7)
(22032.268703538015,7)
(22072.038141631045,7)
(22111.807579724074,7)
(22151.577017817104,7)
(22191.34645591013,7)
(22231.11589400316,7)
(22270.88533209619,7)
(22310.65477018922,7)
(22350.424208282246,7)
(22390.193646375275,7)
(22429.963084468305,7)
(22469.732522561335,7)
(22509.501960654365,7)
(22549.27139874739,7)
(22589.04083684042,7)
(22628.81027493345,7)
(22668.57971302648,7)
(22708.349151119506,7)
(22748.118589212536,7)
(22787.888027305566,7)
(22827.657465398595,7)
(22867.42690349162,7)
(22907.19634158465,7)
(22946.96577967768,7)
(22986.73521777071,7)
(23026.50465586374,7)
(23066.274093956767,7)
(23106.043532049796,7)
(23145.812970142826,7)
(23185.582408235856,7)
(23225.351846328882,7)
(23265.12128442191,7)
(23304.89072251494,6)
(23344.66016060797,7)
(23384.429598700997,7)
(23424.199036794027,7)
(23463.968474887057,7)
(23503.737912980087,7)
(23543.507351073116,7)
(23583.276789166142,7)
(23623.046227259172,7)
(23662.815665352202,7)
(23702.58510344523,7)
(23742.354541538258,7)
(23782.123979631288,7)
(23821.893417724317,7)
(23861.662855817347,7)
(23901.432293910373,7)
(23941.201732003403,7)
(23980.971170096433,7)
(24020.740608189462,7)
(24060.510046282492,7)
(24100.27948437552,7)
(24140.048922468548,7)
(24179.818360561578,7)
(24219.587798654607,7)
(24259.357236747634,7)
(24299.126674840663,7)
(24338.896112933693,7)
(24378.665551026723,7)
(24418.43498911975,7)
(24458.20442721278,7)
(24497.97386530581,6)
(24537.743303398838,6)
(24577.512741491868,6)
(24617.282179584894,6)
(24657.051617677924,6)
(24696.821055770954,5)
(24736.590493863983,5)
(24776.35993195701,5)
(24816.12937005004,5)
(24855.89880814307,5)
(24895.6682462361,5)
(24935.437684329125,5)
(24975.207122422154,5)
(25014.976560515184,5)
(25054.745998608214,6)
(25094.515436701244,6)
(25134.28487479427,6)
(25174.0543128873,6)
(25213.82375098033,5)
(25253.59318907336,5)
(25293.362627166385,6)
(25333.132065259415,6)
(25372.901503352445,7)
(25412.670941445474,7)
(25452.4403795385,7)
(25492.20981763153,7)
(25531.97925572456,7)
(25571.74869381759,7)
(25611.51813191062,7)
(25651.287570003646,7)
(25691.057008096675,7)
(25730.826446189705,7)
(25770.595884282735,7)
(25810.36532237576,7)
(25850.13476046879,7)
(25889.90419856182,7)
(25929.67363665485,7)
(25969.44307474788,7)
(26009.212512840906,7)
(26048.981950933936,7)
(26088.751389026966,7)
(26128.520827119995,7)
(26168.29026521302,6)
(26208.05970330605,6)
(26247.82914139908,7)
(26287.59857949211,6)
(26327.368017585137,6)
(26367.137455678167,6)
(26406.906893771196,6)
(26446.676331864226,7)
(26486.445769957256,7)
(26526.215208050282,6)
(26565.98464614331,6)
(26605.75408423634,6)
(26645.52352232937,7)
(26685.292960422397,7)
(26725.062398515427,7)
(26764.831836608457,7)
(26804.601274701487,7)
(26844.370712794513,7)
(26884.140150887542,7)
(26923.909588980572,7)
(26963.679027073602,7)
(27003.44846516663,6)
(27043.217903259658,6)
(27082.987341352688,6)
(27122.756779445717,7)
(27162.526217538747,7)
(27202.295655631773,6)
(27242.065093724803,6)
(27281.834531817833,6)
(27321.603969910862,7)
(27361.37340800389,7)
(27401.14284609692,7)
(27440.912284189948,8)
(27480.681722282978,7)
(27520.451160376007,7)
(27560.220598469034,7)
(27599.990036562063,5)
(27639.759474655093,5)
(27679.528912748123,6)
(27719.29835084115,7)
(27759.06778893418,7)
(27798.83722702721,6)
(27838.606665120238,6)
(27878.376103213264,7)
(27918.145541306294,7)
(27957.914979399324,9)
(27997.684417492354,7)
(28037.453855585383,7)
(28077.22329367841,9)
(28116.99273177144,9)
(28156.76216986447,9)
(28196.5316079575,7)
(28236.301046050525,7)
(28276.070484143554,6)
(28315.839922236584,6)
(28355.609360329614,6)
(28395.37879842264,6)
(28435.14823651567,5)
(28474.9176746087,8)
(28514.68711270173,7)
(28554.45655079476,7)
(28594.225988887785,7)
(28633.995426980815,8)
(28673.764865073845,7)
(28713.534303166874,7)
(28753.3037412599,7)
(28793.07317935293,7)
(28832.84261744596,7)
(28872.61205553899,6)
(28912.381493632016,6)
(28952.150931725046,6)
(28991.920369818075,6)
(29031.689807911105,6)
(29071.459246004135,6)
(29111.22868409716,7)
(29150.99812219019,7)
(29190.76756028322,6)
(29230.53699837625,7)
(29270.306436469276,5)
(29310.075874562306,5)
(29349.845312655336,5)
(29389.614750748366,6)
(29429.38418884139,6)
(29469.15362693442,6)
(29508.92306502745,6)
(29548.69250312048,6)
(29588.46194121351,5)
(29628.231379306537,6)
(29668.000817399567,4)
(29707.770255492596,6)
(29747.539693585626,5)
(29787.309131678652,4)
(29827.078569771682,5)
(29866.84800786471,5)
(29906.61744595774,4)
(29946.386884050768,6)
(29986.156322143797,6)
(30025.925760236827,6)
(30065.695198329857,5)
(30105.464636422887,3)
(30145.234074515913,4)
(30185.003512608942,3)
(30224.772950701972,3)
(30264.542388795002,3)
(30304.311826888028,3)
(30344.081264981058,3)
(30383.850703074088,3)
(30423.620141167117,3)
(30463.389579260143,3)
(30503.159017353173,3)
(30542.928455446203,3)
(30582.697893539233,3)
(30622.467331632262,3)
(30662.23676972529,3)
(30702.00620781832,3)
(30741.775645911348,4)
(30781.545084004378,4)
(30821.314522097404,5)
(30861.083960190434,6)
(30900.853398283463,7)
(30940.622836376493,7)
(30980.39227446952,7)
(31020.16171256255,6)
(31059.93115065558,6)
(31099.70058874861,6)
(31139.470026841638,5)
(31179.239464934664,6)
(31219.008903027694,7)
(31258.778341120724,6)
(31298.547779213754,6)
(31338.31721730678,6)
(31378.08665539981,6)
(31417.85609349284,5)
(31457.62553158587,5)
(31497.394969678895,5)
(31537.164407771925,6)
(31576.933845864954,6)
(31616.703283957984,5)
(31656.472722051014,4)
(31696.24216014404,4)
(31736.01159823707,4)
(31775.7810363301,4)
(31815.55047442313,4)
(31855.319912516155,4)
(31895.089350609185,4)
(31934.858788702215,4)
(31974.628226795245,4)
(32014.39766488827,4)
(32054.1671029813,4)
(32093.93654107433,4)
(32133.70597916736,4)
(32173.47541726039,4)
(32213.244855353416,4)
(32253.014293446446,4)
(32292.783731539475,4)
(32332.553169632505,4)
(32372.32260772553,4)
(32412.09204581856,4)
(32451.86148391159,4)
(32491.63092200462,4)
(32531.400360097647,4)
(32571.169798190676,4)
(32610.939236283706,4)
(32650.708674376736,4)
(32690.478112469766,4)
(32730.24755056279,4)
(32770.01698865582,4)
(32809.78642674885,4)
(32849.55586484188,4)
(32889.32530293491,4)
(32929.09474102794,4)
(32968.86417912097,4)
(33008.63361721399,4)
(33048.403055307026,4)
(33088.17249340005,4)
(33127.941931493086,4)
(33167.71136958611,4)
(33207.48080767914,4)
(33247.25024577217,6)
(33287.0196838652,6)
(33326.78912195822,4)
(33366.55856005126,4)
(33406.32799814428,4)
(33446.097436237316,4)
(33485.86687433034,4)
(33525.63631242337,4)
(33565.4057505164,4)
(33605.17518860943,4)
(33644.94462670246,4)
(33684.71406479549,4)
(33724.48350288851,4)
(33764.25294098155,4)
(33804.02237907457,4)
(33843.7918171676,4)
(33883.56125526063,4)
(33923.33069335366,4)
(33963.10013144669,5)
(34002.86956953972,5)
(34042.639007632744,5)
(34082.40844572578,3)
(34122.177883818804,3)
(34161.94732191184,3)
(34201.71676000486,3)
(34241.48619809789,3)
(34281.25563619092,3)
(34321.02507428395,3)
(34360.794512376975,3)
(34400.56395047001,3)
(34440.333388563035,3)
(34480.10282665607,4)
(34519.872264749094,3)
(34559.64170284212,3)
(34599.41114093515,3)
(34639.18057902818,3)
(34678.95001712121,3)
(34718.71945521424,3)
(34758.488893307265,2)
(34798.2583314003,3)
(34838.027769493325,3)
(34877.79720758635,3)
(34917.566645679384,3)
(34957.33608377241,3)
(34997.105521865444,3)
(35036.87495995847,3)
(35076.644398051496,2)
(35116.41383614453,3)
(35156.183274237555,2)
(35195.95271233059,3)
(35235.722150423615,2)
(35275.49158851664,2)
(35315.261026609674,2)
(35355.0304647027,2)
(35394.79990279573,2)
(35434.56934088876,2)
(35474.338778981786,2)
(35514.10821707482,2)
(35553.877655167846,2)
(35593.64709326087,2)
(35633.416531353905,2)
(35673.18596944693,2)
(35712.955407539965,2)
(35752.72484563299,2)
(35792.49428372602,2)
(35832.26372181905,2)
(35872.03315991208,2)
(35911.8025980051,3)
(35951.572036098136,3)
(35991.34147419116,2)
(36031.110912284195,2)
(36070.88035037722,3)
(36110.64978847025,3)
(36150.41922656328,3)
(36190.18866465631,2)
(36229.95810274934,3)
(36269.72754084237,3)
(36309.49697893539,2)
(36349.266417028426,3)
(36389.03585512145,3)
(36428.80529321448,3)
(36468.57473130751,3)
(36508.34416940054,3)
(36548.11360749357,3)
(36587.8830455866,3)
(36627.65248367962,3)
(36667.42192177266,3)
(36707.19135986568,3)
(36746.960797958716,3)
(36786.73023605174,3)
(36826.49967414477,3)
(36866.2691122378,4)
(36906.03855033083,3)
(36945.807988423854,3)
(36985.57742651689,4)
(37025.34686460991,4)
(37065.11630270295,3)
(37104.88574079597,3)
(37144.655178889,5)
(37184.42461698203,4)
(37224.19405507506,5)
(37263.96349316809,5)
(37303.73293126112,3)
(37343.502369354144,4)
(37383.27180744718,5)
(37423.041245540204,4)
(37462.81068363323,5)
(37502.58012172626,5)
(37542.34955981929,5)
(37582.11899791232,7)
(37621.88843600535,5)
(37661.657874098375,7)
(37701.42731219141,5)
(37741.196750284435,5)
(37780.96618837747,6)
(37820.735626470494,5)
(37860.50506456352,5)
(37900.27450265655,6)
(37940.04394074958,5)
(37979.813378842606,5)
(38019.58281693564,4)
(38059.352255028665,5)
(38099.1216931217,4)
(38138.891131214725,4)
(38178.66056930775,4)
(38218.430007400784,4)
(38258.19944549381,4)
(38297.968883586844,4)
(38337.73832167987,4)
(38377.507759772896,4)
(38417.27719786593,4)
(38457.046635958955,4)
(38496.81607405198,4)
(38536.585512145015,4)
(38576.35495023804,4)
(38616.124388331074,4)
(38655.8938264241,4)
(38695.66326451713,4)
(38735.43270261016,4)
(38775.202140703186,4)
(38814.97157879622,4)
(38854.741016889246,4)
(38894.51045498227,4)
(38934.279893075305,4)
(38974.04933116833,4)
(39013.81876926136,4)
(39053.58820735439,4)
(39093.35764544742,5)
(39133.12708354045,5)
(39172.89652163348,5)
(39212.6659597265,5)
(39252.435397819536,5)
(39292.20483591256,5)
(39331.974274005595,5)
(39371.74371209862,5)
(39411.51315019165,5)
(39451.28258828468,5)
(39491.05202637771,5)
(39530.82146447073,5)
(39570.59090256377,5)
(39610.36034065679,5)
(39650.129778749826,5)
(39689.89921684285,5)
(39729.66865493588,5)
(39769.43809302891,5)
(39809.20753112194,5)
(39848.97696921497,5)
(39888.746407308,5)
(39928.51584540102,5)
(39968.28528349406,5)
(40008.05472158708,5)
(40047.82415968011,5)
(40087.59359777314,5)
(40127.36303586617,5)
(40167.1324739592,5)
(40206.90191205223,5)
(40246.671350145254,5)
(40286.44078823829,5)
(40326.21022633131,5)
(40365.97966442435,5)
(40405.74910251737,5)
(40445.5185406104,5)
(40485.28797870343,5)
(40525.05741679646,5)
(40564.826854889485,5)
(40604.59629298252,5)
(40644.365731075544,5)
(40684.13516916858,5)
(40723.904607261604,5)
(40763.67404535463,5)
(40803.44348344766,5)
(40843.21292154069,5)
(40882.98235963372,5)
(40922.75179772675,5)
(40962.521235819775,5)
(41002.29067391281,5)
(41042.060112005835,5)
(41081.82955009886,5)
(41121.598988191894,5)
(41161.36842628492,5)
(41201.13786437795,6)
(41240.90730247098,5)
(41280.676740564006,5)
(41320.44617865704,5)
(41360.215616750065,5)
(41399.9850548431,5)
(41439.754492936125,5)
(41479.52393102915,5)
(41519.293369122184,5)
(41559.06280721521,5)
(41598.83224530824,5)
(41638.60168340127,5)
(41678.371121494296,5)
(41718.14055958733,5)
(41757.909997680355,5)
(41797.67943577338,5)
(41837.448873866415,5)
(41877.21831195944,5)
(41916.987750052474,5)
(41956.7571881455,5)
(41996.52662623853,5)
(42036.29606433156,5)
(42076.065502424586,5)
(42115.83494051761,5)
(42155.604378610646,4)
(42195.37381670367,4)
(42235.143254796705,4)
(42274.91269288973,4)
(42314.68213098276,4)
(42354.45156907579,4)
(42394.22100716882,4)
(42433.99044526185,4)
(42473.75988335488,4)
(42513.5293214479,4)
(42553.298759540936,4)
(42593.06819763396,4)
(42632.83763572699,4)
(42672.60707382002,4)
(42712.37651191305,4)
(42752.14595000608,4)
(42791.91538809911,4)
(42831.68482619213,4)
(42871.45426428517,4)
(42911.22370237819,4)
(42950.993140471226,4)
(42990.76257856425,3)
(43030.53201665728,3)
(43070.30145475031,3)
(43110.07089284334,5)
(43149.840330936364,4)
(43189.6097690294,4)
(43229.37920712242,4)
(43269.14864521546,4)
(43308.91808330848,4)
(43348.68752140151,4)
(43388.45695949454,4)
(43428.22639758757,4)
(43467.9958356806,4)
(43507.76527377363,4)
(43547.534711866654,4)
(43587.30414995969,4)
(43627.07358805271,4)
(43666.84302614574,4)
(43706.61246423877,4)
(43746.3819023318,4)
(43786.15134042483,4)
(43825.92077851786,4)
(43865.690216610885,4)
(43905.45965470392,4)
(43945.229092796944,4)
(43984.99853088998,4)
(44024.767968983004,4)
(44064.53740707603,4)
(44104.30684516906,4)
(44144.07628326209,4)
(44183.845721355116,4)
(44223.61515944815,4)
(44263.384597541175,4)
(44303.15403563421,4)
(44342.923473727235,4)
(44382.69291182026,4)
(44422.462349913294,4)
(44462.23178800632,4)
(44502.00122609935,4)
(44541.77066419238,4)
(44581.540102285406,4)
(44621.30954037844,4)
(44661.078978471465,4)
(44700.84841656449,4)
(44740.617854657525,4)
(44780.38729275055,4)
(44820.156730843584,4)
(44859.92616893661,4)
(44899.69560702964,4)
(44939.46504512267,4)
(44979.234483215696,4)
(45019.00392130873,4)
(45058.773359401755,4)
(45098.54279749478,4)
(45138.312235587815,4)
(45178.08167368084,4)
(45217.85111177387,5)
(45257.6205498669,4)
(45297.38998795993,4)
(45337.15942605296,4)
(45376.928864145986,4)
(45416.69830223901,4)
(45456.467740332046,4)
(45496.23717842507,4)
(45536.006616518105,4)
(45575.77605461113,4)
(45615.54549270416,4)
(45655.31493079719,4)
(45695.08436889022,3)
(45734.85380698324,4)
(45774.623245076276,4)
(45814.3926831693,5)
(45854.162121262336,4)
(45893.93155935536,5)
(45933.70099744839,4)
(45973.47043554142,5)
(46013.23987363445,3)
(46053.00931172748,2)
(46092.77874982051,3)
(46132.54818791353,3)
(46172.31762600657,2)
(46212.08706409959,3)
(46251.85650219262,3)
